"Name","Team","G","PA","H","HR","R","RBI","SB","BB%","K%","ISO","BABIP","AVG","OBP","SLG","wOBA","wRC+","Fld","BsR","WAR","playerid"
"George McQuinn","- - -","1550","6597","1588","135","832","794","32","10.8 %","9.6 %",".148",".292",".276",".357",".424",".363","109","12.0","","29.3","1008683"
"Hank Bauer","- - -","1544","5776","1424","164","833","703","50","9.0 %","11.0 %",".162",".288",".277",".346",".439",".354","114","19.0","","29.3","1000679"
"Billy Goodman","- - -","1623","6446","1691","19","807","591","37","10.4 %","5.1 %",".079",".315",".300",".376",".378",".351","101","17.0","","29.3","1004856"
"John Stone","- - -","1200","5006","1391","77","739","707","45","9.2 %","7.0 %",".158",".323",".310",".376",".467",".381","114","24.0","","29.3","1012568"
"Kevin McReynolds","- - -","1498","6039","1439","211","727","807","93","8.6 %","11.7 %",".182",".269",".265",".328",".447",".341","115","6.0","","29.3","1008690"
"Bobby Avila","- - -","1300","5343","1296","80","725","467","78","10.5 %","7.5 %",".107",".293",".281",".359",".388",".344","108","-17.0","","29.2","1000380"
"Ray Schalk","- - -","1762","6217","1345","11","579","594","177","10.3 %","5.8 %",".062",".270",".253",".340",".316",".321","89","46.0","","29.1","1011517"
"Jason Thompson","- - -","1407","5686","1253","208","640","782","8","14.4 %","15.2 %",".177",".276",".261",".366",".438",".359","123","6.0","","29.1","1013014"
"Tilly Walker","- - -","1421","5668","1423","118","696","679","129","7.3 %","9.8 %",".146",".296",".281",".339",".427",".361","113","-2.0","","29.1","1013534"
"Cesar Tovar","- - -","1480","6177","1546","46","834","435","226","6.7 %","6.6 %",".090",".291",".278",".335",".368",".322","103","30.0","","29.0","1013142"
"Victor Martinez","- - -","1149","4819","1298","143","585","741","4","9.5 %","11.1 %",".166",".316",".303",".370",".469",".361","121","-18.5","-27.3","29.0","393"
